"geo_area","pop2021","visitor2021","ratio","visitorTOpop","region","fips","x","y","order","hole","piece","group","abbr","full","county"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-173836.45286224,-61349.82821128,42538,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-181186.1878136,-58763.18260269,42539,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-182775.60449705,-66910.6830604,42540,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-186166.47046568,-69730.09185695,42541,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-190764.49140174,-85817.24955454,42542,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-190531.62518893,-92808.83179061,42543,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-275399.44407251,-89693.9879938,42544,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-274901.2700119,-76820.48503717,42545,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-284559.50382052,-76461.82521618,42546,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-282332.25295549,-37815.42682195,42547,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-97727.72447145,-132273.10294561,42548,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-85361.1552104,-128304.85562448,42549,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-74662.64055879,-129540.22998725,42550,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-67567.40937044,-137510.28175375,42551,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-63913.89668461,-138227.83905283,42552,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-63454.69550182,-141414.36594969,42553,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-59082.31560792,-143436.41590059,42554,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-47209.22597651,-136676.22352715,42555,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-27243.78847952,-142609.82579004,42556,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-22514.12237851,-144867.91011662,42557,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-18554.53363974,-142983.33575961,42558,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-18639.65809719,-169209.34333351,42559,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-17311.65777973,-178959.44440323,42560,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-20372.05574029,-178941.69409063,42561,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-99253.5644401,-178361.48613485,42562,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Mellette",1908,17889,0.11,938,"Black Hills and Badlands","46095",-97727.72447145,-132273.10294561,42563,FALSE,1,"46095.1","SD","South Dakota","Mellette County"
"Miner",2314,14400,0.16,622,"Southeast","46097",171424.72676614,-87217.91037084,42564,FALSE,1,"46097.1","SD","South Dakota","Miner County"
"Miner",2314,14400,0.16,622,"Southeast","46097",209623.41534182,-86123.91587024,42565,FALSE,1,"46097.1","SD","South Dakota","Miner County"
"Miner",2314,14400,0.16,622,"Southeast","46097",210909.82083456,-124628.93019797,42566,FALSE,1,"46097.1","SD","South Dakota","Miner County"
"Miner",2314,14400,0.16,622,"Southeast","46097",191748.57013099,-125160.7467633,42567,FALSE,1,"46097.1","SD","South Dakota","Miner County"
"Miner",2314,14400,0.16,622,"Southeast","46097",172301.15131,-125614.32999616,42568,FALSE,1,"46097.1","SD","South Dakota","Miner County"
"Miner",2314,14400,0.16,622,"Southeast","46097",171424.72676614,-87217.91037084,42569,FALSE,1,"46097.1","SD","South Dakota","Miner County"
"Minnehaha",199685,2954872,0.07,1480,"Southeast","46099",230175.0017274,-124039.3369492,42570,FALSE,1,"46099.1","SD","South Dakota","Minnehaha County"
"Minnehaha",199685,2954872,0.07,1480,"Southeast","46099",249438.06809587,-123285.45644803,42571,FALSE,1,"46099.1","SD","South Dakota","Minnehaha County"
"Minnehaha",199685,2954872,0.07,1480,"Southeast","46099",284341.56224217,-121732.40867142,42572,FALSE,1,"46099.1","SD","South Dakota","Minnehaha County"
"Minnehaha",199685,2954872,0.07,1480,"Southeast","46099",285730.7248185,-154756.83312641,42573,FALSE,1,"46099.1","SD","South Dakota","Minnehaha County"
"Minnehaha",199685,2954872,0.07,1480,"Southeast","46099",285982.87139183,-160524.20725293,42574,FALSE,1,"46099.1","SD","South Dakota","Minnehaha County"
"Minnehaha",199685,2954872,0.07,1480,"Southeast","46099",274245.64900095,-161017.15720395,42575,FALSE,1,"46099.1","SD","South Dakota","Minnehaha County"
"Minnehaha",199685,2954872,0.07,1480,"Southeast","46099",247983.85132384,-162110.76011887,42576,FALSE,1,"46099.1","SD","South Dakota","Minnehaha County"
"Minnehaha",199685,2954872,0.07,1480,"Southeast","46099",231491.77376918,-162748.36382357,42577,FALSE,1,"46099.1","SD","South Dakota","Minnehaha County"
"Minnehaha",199685,2954872,0.07,1480,"Southeast","46099",230175.0017274,-124039.3369492,42578,FALSE,1,"46099.1","SD","South Dakota","Minnehaha County"
"Moody",6315,39011,0.16,618,"Glacial Lakes & Prairies","46101",247930.36753217,-84689.10740805,42579,FALSE,1,"46101.1","SD","South Dakota","Moody County"
"Moody",6315,39011,0.16,618,"Glacial Lakes & Prairies","46101",282710.81067721,-83144.20856682,42580,FALSE,1,"46101.1","SD","South Dakota","Moody County"
"Moody",6315,39011,0.16,618,"Glacial Lakes & Prairies","46101",284341.55306308,-121732.19092488,42581,FALSE,1,"46101.1","SD","South Dakota","Moody County"
"Moody",6315,39011,0.16,618,"Glacial Lakes & Prairies","46101",284341.56224217,-121732.40867142,42582,FALSE,1,"46101.1","SD","South Dakota","Moody County"
"Moody",6315,39011,0.16,618,"Glacial Lakes & Prairies","46101",249438.06809587,-123285.45644803,42583,FALSE,1,"46101.1","SD","South Dakota","Moody County"
"Moody",6315,39011,0.16,618,"Glacial Lakes & Prairies","46101",247930.36753217,-84689.10740805,42584,FALSE,1,"46101.1","SD","South Dakota","Moody County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-241580.95713491,-150574.82577671,42585,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-233384.44250462,-143185.65866667,42586,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-225854.04672055,-142039.67820102,42587,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-174888.61599896,-143577.313381,42588,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-171951.12458047,-142187.67261887,42589,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-172588.60996072,-167117.64968621,42590,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-170557.52277723,-176822.57257545,42591,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-171138.86036152,-205798.53593629,42592,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-169358.94677764,-220316.45588807,42593,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-169363.96488557,-220316.31778005,42594,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-195873.03255711,-219533.78170893,42595,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-227041.67184006,-218496.05807442,42596,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-243985.7679708,-217870.44790452,42597,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-242093.45878235,-164907.4871317,42598,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Oglala Lakota",13586,63543,0.21,468,"Black Hills and Badlands","46102",-241580.95713491,-150574.82577671,42599,FALSE,1,"46102.1","SD","South Dakota","Oglala Lakota County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-325034.51427821,-119388.6575235,42600,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-323449.56435429,-87439.23677425,42601,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-275399.44407251,-89693.9879938,42602,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-190531.62518893,-92808.83179061,42603,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-190764.49140174,-85817.24955454,42604,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-186166.47046568,-69730.09185695,42605,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-182775.60449705,-66910.6830604,42606,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-181186.1878136,-58763.18260269,42607,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-173836.45286224,-61349.82821128,42608,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-167707.26912374,-60545.27489443,42609,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-158655.93420253,-52427.26628264,42610,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-160561.24815317,-109821.38944138,42611,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-162265.08015844,-141581.72310587,42612,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-163490.2955606,-143695.33012386,42613,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-171951.12458047,-142187.67261887,42614,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-174888.61599896,-143577.313381,42615,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-225854.04672055,-142039.67820102,42616,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-216301.57680146,-130057.53025883,42617,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-215424.47307282,-123694.47800056,42618,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-325034.5196431,-119388.76878951,42619,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Pennington",111806,2021219,0.06,1808,"Black Hills and Badlands","46103",-325034.51427821,-119388.6575235,42620,FALSE,1,"46103.1","SD","South Dakota","Pennington County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-231591.65860778,27898.97019103,42621,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-227422.73139126,109235.15799983,42622,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-222646.85837618,109059.91564825,42623,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-209096.25557575,108591.01285524,42624,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-197202.6927057,108197.12712134,42625,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-179992.34890205,107653.31601798,42626,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-161392.18718031,107121.05855389,42627,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-154677.66350941,106944.28270274,42628,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-155916.45092502,54458.04455055,42629,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-157127.80114855,6195.55538654,42630,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-232303.02991172,8640.83281487,42631,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Perkins",2819,55496,0.05,1969,"Black Hills and Badlands","46105",-231591.65860778,27898.97019103,42632,FALSE,1,"46105.1","SD","South Dakota","Perkins County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",-30793.20102947,2966.19379579,42633,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",-21980.38143849,2212.68261617,42634,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",-25544.64163313,11097.08626808,42635,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",-20372.14000452,27476.7335616,42636,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",22782.9699752,27379.9743772,42637,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",33394.54071493,27371.19158538,42638,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",33657.25389728,-11335.12042182,42639,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",25752.85739604,-11346.42934049,42640,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",-31880.99301143,-11296.19942741,42641,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Potter",2475,53844,0.05,2175,"Missouri River","46107",-30793.20102947,2966.19379579,42642,FALSE,1,"46107.1","SD","South Dakota","Potter County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",214296.80754063,107719.92748473,42643,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",225593.45169836,108139.05665773,42644,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",265649.16262601,109650.92553431,42645,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",265317.53315856,102579.39459084,42646,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",264402.60941353,96373.5222555,42647,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",261206.18740666,92311.06561531,42648,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",258165.86478269,86750.52263455,42649,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",252689.2782532,83103.34028117,42650,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",246607.6549076,77584.05697292,42651,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",244781.96702846,73644.68696264,42652,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",245488.35802825,70844.25965341,42653,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",246186.49260483,69995.17188513,42654,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",250637.57304651,64588.53472682,42655,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",253892.95093352,58346.90630785,42656,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",256553.52904054,53802.79923403,42657,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",259430.51640515,50946.98760995,42658,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",263941.40989842,50897.75048786,42659,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",268380.08078472,48635.83725078,42660,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",271578.11743165,47609.92831249,42661,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",274781.28712667,44478.73784443,42662,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",275850.05228083,42357.43224299,42663,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",235015.12223714,40715.38676434,42664,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",233998.69360054,37337.41693697,42665,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",216902.83697054,36814.8264568,42666,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",215840.03694673,65766.95978924,42667,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Roberts",10163,157185,0.06,1547,"Glacial Lakes & Prairies","46109",214296.80754063,107719.92748473,42668,FALSE,1,"46109.1","SD","South Dakota","Roberts County"
"Sanborn",2378,22570,0.11,949,"Glacial Lakes & Prairies","46111",132963.50407614,-87967.19122136,42669,FALSE,1,"46111.1","SD","South Dakota","Sanborn County"
"Sanborn",2378,22570,0.11,949,"Glacial Lakes & Prairies","46111",171092.58275422,-87226.91186781,42670,FALSE,1,"46111.1","SD","South Dakota","Sanborn County"
"Sanborn",2378,22570,0.11,949,"Glacial Lakes & Prairies","46111",171424.72676614,-87217.91037084,42671,FALSE,1,"46111.1","SD","South Dakota","Sanborn County"
"Sanborn",2378,22570,0.11,949,"Glacial Lakes & Prairies","46111",172301.15131,-125614.32999616,42672,FALSE,1,"46111.1","SD","South Dakota","Sanborn County"
"Sanborn",2378,22570,0.11,949,"Glacial Lakes & Prairies","46111",162986.75571927,-125761.33879202,42673,FALSE,1,"46111.1","SD","South Dakota","Sanborn County"
"Sanborn",2378,22570,0.11,949,"Glacial Lakes & Prairies","46111",134289.46741444,-126373.381729,42674,FALSE,1,"46111.1","SD","South Dakota","Sanborn County"
"Sanborn",2378,22570,0.11,949,"Glacial Lakes & Prairies","46111",133744.77462021,-124442.57731049,42675,FALSE,1,"46111.1","SD","South Dakota","Sanborn County"
"Sanborn",2378,22570,0.11,949,"Glacial Lakes & Prairies","46111",133591.60774399,-116750.59131354,42676,FALSE,1,"46111.1","SD","South Dakota","Sanborn County"
"Sanborn",2378,22570,0.11,949,"Glacial Lakes & Prairies","46111",132963.50407614,-87967.19122136,42677,FALSE,1,"46111.1","SD","South Dakota","Sanborn County"
"Spink",6269,84102,0.07,1342,"Glacial Lakes & Prairies","46115",100383.50567679,27896.86965952,42678,FALSE,1,"46115.1","SD","South Dakota","Spink County"
"Spink",6269,84102,0.07,1342,"Glacial Lakes & Prairies","46115",158023.78291805,28703.47174976,42679,FALSE,1,"46115.1","SD","South Dakota","Spink County"
"Spink",6269,84102,0.07,1342,"Glacial Lakes & Prairies","46115",158239.45795642,19017.8015467,42680,FALSE,1,"46115.1","SD","South Dakota","Spink County"
"Spink",6269,84102,0.07,1342,"Glacial Lakes & Prairies","46115",159998.69596753,-38970.37574335,42681,FALSE,1,"46115.1","SD","South Dakota","Spink County"
"Spink",6269,84102,0.07,1342,"Glacial Lakes & Prairies","46115",102404.37949133,-39863.01190434,42682,FALSE,1,"46115.1","SD","South Dakota","Spink County"
"Spink",6269,84102,0.07,1342,"Glacial Lakes & Prairies","46115",101998.22239,-12470.12064406,42683,FALSE,1,"46115.1","SD","South Dakota","Spink County"
"Spink",6269,84102,0.07,1342,"Glacial Lakes & Prairies","46115",101093.61082141,-10661.06846114,42684,FALSE,1,"46115.1","SD","South Dakota","Spink County"
"Spink",6269,84102,0.07,1342,"Glacial Lakes & Prairies","46115",100383.50567679,27896.86965952,42685,FALSE,1,"46115.1","SD","South Dakota","Spink County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-91861.49772524,-72385.3265319,42686,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-91262.10794873,-33826.95605421,42687,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-89775.94043857,-27489.16109351,42688,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-80788.20686798,-30163.55353906,42689,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-71842.67440516,-23644.13792113,42690,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-56650.27378527,-25220.77340895,42691,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-48507.06574,-32381.55962092,42692,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-49186.60035268,-47992.74992857,42693,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-41722.43122257,-50188.93996421,42694,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-46032.49252441,-59675.81722614,42695,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-30675.13624741,-62195.03499446,42696,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-29051.05921651,-71596.73252302,42697,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-6789.82233292,-76892.67300536,42698,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",8595.42993698,-84292.6279615,42699,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",4925.6646547,-89487.58382269,42700,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-29279.02160738,-89487.16137054,42701,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-29288.75732606,-92370.03008287,42702,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-83500.72613133,-91922.01870695,42703,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-93058.63242744,-91836.29082055,42704,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Stanley",3032,124902,0.02,4119,"Missouri River","46117",-91861.49772524,-72385.3265319,42705,FALSE,1,"46117.1","SD","South Dakota","Stanley County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-53345.22198379,-19440.990356,42706,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-48078.31136863,-25457.90131886,42707,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-41812.72925073,-25849.59853219,42708,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-33009.28214051,-17331.66933067,42709,FALSE,1,"46119.1","SD","South Dakota","Sully County"
